id	title	event_type	description	start	end	location	url	price	organisation_id	created	last_modified	lon	lat
1133	Start Your Own Virtual Online Cannabis Franchise .. Free Seminar	networking	Ready to dive into the world of cannabis business? Join us for the Start Your Own Virtual Online Cannabis Franchise Free Seminar! Learn everything you need to know about starting your own cannabis franchise from industry experts. Don't miss out on this opportunity to kickstart your journey in the cannabis industry. Reserve your spot now!	1716490800	1716494400	Oak Lawn, IL	https://www.eventbrite.com/e/start-your-own-virtual-online-cannabis-franchise-free-seminar-tickets-894515629327?aff=ebdssbdestsearch	Free		1714919894	1714936551	-87.7581081	41.7108662
1134	Own A Cannabis  Dispensary FRANCHISE For Less than $500--100% LEGAL	networking	Ready to dive into the world of cannabis business? Join us for the Start Your Own Virtual Online Cannabis Franchise Free Seminar! Learn everything you need to know about starting your own cannabis franchise from industry experts. Don't miss out on this opportunity to kickstart your journey in the cannabis industry. Reserve your spot now!	1717246800	1717261200	Charlotte, NC	https://www.eventbrite.com/e/own-a-cannabis-dispensary-franchise-for-less-than-500-100-legal-tickets-895462090217?aff=ebdssbdestsearch	Free		1714919895	1714936571	-80.8430827	35.2272086
1135	Cleveland Cannabis Meet-Up ✨	networking	Welcome to the Cleveland Cannabis Meet-Up ✨!Come join us for a fun and informative gathering of cannabis enthusiasts in beautiful Cleveland. Whether you are a seasoned connoisseur or just curious about the world of cannabis, this event is the perfect opportunity to connect with like-minded individuals, swap stories, and learn something new!Event Highlights:Networking with fellow cannabis loversDiscussions on the latest trends in the cannabis industrySharing personal experiences and tipsExploring new products and innovations	1715801400	1715814000	Cleveland, OH	https://www.eventbrite.com/e/cleveland-cannabis-meet-up-tickets-898179969467?aff=ebdssbdestsearch	Free		1714919895	1714936586	-81.6936772	41.4996574
1136	Start Your Own Virtual Online Cannabis Franchise .. Free Seminar	networking	Ready to dive into the world of cannabis business? Join us for the Start Your Own Virtual Online Cannabis Franchise Free Seminar! Learn everything you need to know about starting your own cannabis franchise from industry experts. Don't miss out on this opportunity to kickstart your journey in the cannabis industry. Reserve your spot now!	1716575400	1716582600	Indianapolis, IN	https://www.eventbrite.com/e/start-your-own-virtual-online-cannabis-franchise-free-seminar-tickets-893939867207?aff=ebdssbdestsearch	Free		1714919895	1714936600	-86.1583502	39.7683331
1137	Own A Cannabis  Dispensary FRANCHISE For Less than $500--100% LEGAL	networking	Ready to dive into the world of cannabis business? Join us for the Start Your Own Virtual Online Cannabis Franchise Free Seminar! Learn everything you need to know about starting your own cannabis franchise from industry experts. Don't miss out on this opportunity to kickstart your journey in the cannabis industry. Reserve your spot now!	1717333200	1717347600	Raleigh, NC	https://www.eventbrite.com/e/own-a-cannabis-dispensary-franchise-for-less-than-500-100-legal-tickets-895482400967?aff=ebdssbdestsearch	Free		1714919895	1714936619	-78.6390989	35.7803977
1138	Arizona Cannabis Business Networking Event	networking	Join MITA’s cannabis networking event – discuss hot topics in the Arizona cannabis industry and network with professionals, leaders & business owners.Come with a mindset of abundance, there is room for us all in building our businesses! + network to find out who is throwing a VIP party!You’ll see why dozens of professionals and community members like you join us each month for the MITA monthly networking events.This event is for you if you want to:Meet cannabis professionals, entrepreneurs, and community members in an engaging, networking event.	1717005600	1717016400	Scottsdale, AZ	https://www.eventbrite.com/e/arizona-cannabis-business-networking-event-tickets-897680625917?aff=ebdssbdestsearch	From $20.00		1714919895	1714936633	-111.926018	33.4942189
1140	Start Your Own Virtual Online Cannabis Franchise .. Free Seminar	networking	Ready to dive into the world of cannabis business? Join us for the Start Your Own Virtual Online Cannabis Franchise Free Seminar! Learn everything you need to know about starting your own cannabis franchise from industry experts. Don't miss out on this opportunity to kickstart your journey in the cannabis industry. Reserve your spot now!	1717236000	1717243200	Irving, TX	https://www.eventbrite.com/e/start-your-own-virtual-online-cannabis-franchise-free-seminar-tickets-894498227277?aff=ebdssbdestsearch	Free		1714919895	1714936668	-96.9442177	32.8295183
1141	Cannabis  Job Fair	networking	The Union County Board of County Commissioners would like to announce the 2023 Cannabis Job Fair on Wednesday, October 11, 2023 at Union College of Union County in Elizabeth. This job fair is a collaboration with the Union County Board of County Commissioners, the Elizabeth Development Company, and Union College of Union County.“The cannabis industry is growing at a rapid rate here in New Jersey,” said Commissioner Chairman Sergio Granados, who also serves as Liaison to the Workforce Development Board. “Right now, there are over 30 dispensaries in New Jersey, which allows easy access for medical marijuana for patients who can benefit from its therapeutic properties, as well as adult-use cannabis. Two of those dispensaries are right here in Union County. There are many employment opportunities residents might not know about, so this fair is a vital way to spread knowledge to our citizens of Union County.”	1715248800	1715263200	Elizabeth, NJ	https://www.eventbrite.com/e/cannabis-job-fair-tickets-888388743647?aff=ebdssbdestsearch	Free		1714919895	1714936689	-74.2107006	40.6639916
1144	Mint Cannabis Open Interviews - Belmont, MA	networking	Are you passionate about the cannabis industry and eager to take your career to new heights? Mint Cannabis invites you to our Open Interviews event in Belmont, MA. We're seeking motivated individuals to fill various positions in our dynamic team. This is your chance to embark on a rewarding career path with a leader in the cannabis retail space.Event Details:Date: Tuesday, May 14thTime: 9:00 AM to 5:00 PMLocation: 768 Pleasant St. Belmont, MA 02478Must be at least 21 years of ageWhy You Should Attend:	1715677200	1715706000	Belmont, MA	https://www.eventbrite.com/e/mint-cannabis-open-interviews-belmont-ma-tickets-890689956637?aff=ebdssbdestsearch	Free		1714919895	1714936745	-71.1786655	42.3959296
1146	Psychedelic Salon San Diego	networking	We are organizing a safe space for conversations about psychedelics, from the psychedelic curious to veteran psychonauts, patients, practitioners, healers, wisdom keepers, fire starters and entrepreneurs. We look forward to seeing you.*5:30 - 6:00 Get parked and get settled*6:00 - 6:30 Opening - Connecting and getting a bite to eat*6:30 - Housekeeping*6:40 - Mindfulness*7:00 - 7:30 Sharing Perspectives: Guest Speaker*7:30 - 8:30 Psychedelic Documentary Screening (just a starter)*8:30 - 9:30 Closing Fire Circle	1715796000	1715806800	Vista, CA	https://www.eventbrite.com/e/psychedelic-salon-san-diego-tickets-885068663197?aff=ebdssbdestsearch	From $25.00		1714919895	1714936782	-117.2424787	33.2021284
1147	CANNAGLOBE Cannabiz  Social Indianapolis	networking	Registration is at 6:30 pm! The meeting starts promptly at 7 pm and END AT 9 pm!We will show you how to monetize the most lucrative, fastest growing industry ever!Product samples will be available!MUST BE 21 and older!*CANNAGLOBE Representatives, PLEASE prepay $15 for this meeting, preferred via CASH app to https://cash.app/$luxlifestef. Guest are free, but must be registered! *Stephanie Y Scott (404) 772-2177	1716577200	1716584400	Indianapolis, IN	https://www.eventbrite.com/e/cannaglobe-cannabiz-social-indianapolis-tickets-893760932007?aff=ebdssbdestsearch	Free		1714919895	1714936796	-86.1583502	39.7683331
1150	CANNAGLOBE Cannabiz  Tuesday Night Meeting	networking	Registration is at 6:30 pm! The meeting starts promptly at 7 pm and END AT 8:30 pm!We will show you how to monetize the most lucrative, fastest growing industry ever!Product samples will be available!MUST BE 21 and older!*CANNAGLOBE Representatives, PLEASE prepay $15 for this meeting, preferred via CASH app to https://cash.app/$luxlifestef. Guest are free, but must be registered! *Stephanie Y Scott (404) 772-2177	1715108400	1715113800	Smyrna, GA	https://www.eventbrite.com/e/cannaglobe-cannabiz-tuesday-night-meeting-tickets-893770139547?aff=ebdssbdestsearch	Free		1714919895	1714936857	-84.5147454	33.883887
1151	CANNAGLOBE Cannabiz  Tuesday Night Meeting	networking	Registration is at 6:30 pm! The meeting starts promptly at 7 pm and END AT 8:30 pm!We will show you how to monetize the most lucrative, fastest growing industry ever!Product samples will be available!MUST BE 21 and older!*CANNAGLOBE Representatives, PLEASE prepay $15 for this meeting, preferred via CASH app to https://cash.app/$luxlifestef. Guest are free, but must be registered! *Stephanie Y Scott (404) 772-2177	1715713200	1715718600	Smyrna, GA	https://www.eventbrite.com/e/cannaglobe-cannabiz-tuesday-night-meeting-tickets-896261661757?aff=ebdssbdestsearch	Free		1714919895	1714936871	-84.5147454	33.883887
1152	National Forum for Black Public Administrators NJ General Body Meeting	networking	Date: Wednesday, May 15, 2024Time: 6:00 PM - 8:30 PMLocation: Plainfield Performing Arts Center (P-PAC), 724 Park Avenue, Plainfield, New Jersey 07060National Forum for Black Public Administrators is the principal and most progressive organization dedicated to the advancement of black public leadership in local & state governments.	1715796000	1715805000	Plainfield, NJ	https://www.eventbrite.com/e/national-forum-for-black-public-administrators-nj-general-body-meeting-registration-898055757947?aff=ebdssbdestsearch	From $0.00		1714919895	1714936896	-74.4073737	40.6337136
1156	CANNAGLOBE Start Your own Cannabiz	networking	Registration is at 6:45 pm! The meeting starts promptly at 7 pm and END AT 9 pm!We will show you how to monetize the most lucrative, fastest growing industry ever!Product samples will be available!MUST BE 21 and older!*CANNAGLOBE Representatives, PLEASE prepay $15 for this meeting, preferred via CASH app to https://cash.app/$luxlifestef. Guest are free, but must be registered! *Stephanie Y Scott (404) 772-2177	1716490800	1716498000	Oak Lawn, IL	https://www.eventbrite.com/e/cannaglobe-start-your-own-cannabiz-tickets-894332662067?aff=ebdssbdestsearch			1714919895	1714936969	-87.7581081	41.7108662
1174	Cannabis 101 with Lindsey Hudson Coaching	seminars	Cannabis 101 with Lindsey Hudson CoachingJoin me for an informative workshop where you can learn all about the basics of cannabis. Whether you're a beginner or want to expand your knowledge, this event is perfect. Come to BODYSENSE- Holistic Therapies and discover the benefits and uses of cannabis in a relaxed and welcoming environment. Don't miss out on this opportunity to educate yourself and ask all your burning questions!	1717237800	1717243200	Brighton, CO	https://www.eventbrite.com/e/cannabis-101-with-lindsey-hudson-coaching-tickets-891169872077?aff=ebdssbdestsearch	From $10.00		1714919895	1714937304	-104.8110775	39.983721
1175	Niche Marketing of Cannabis Products | The Blueprint Part Three	seminars	LEARN THE BLUEPRINT ON NICHE MARKETING OF CANNABIS PRODUCTSFeatured Speaker: Tony Verzura, Founder of Blue River™Who is Tony: Tony Verzura is a 85x award winning cannabis innovator that evolved from the legacy marketing and into the legal market from 1996 to present day. Tony is best known for popularizing cannabis "terps" with he introduced of his cannabis dervied terpenes in Colorado in the 2010's. In 2015, Tony started implimenting "terps" into the California market in both solventless and solvent based products. Tony is a cannabis patent holder for his advacned ratio based MCT formulations widely used through out the world. Over the years Tony has continued to push the limts of this plant by developing sustainble manufacturing practice by devloping his own apperatus, methodolgies , and signature products wihtout the use of any chemicals or harmful impacts on the envirnoment. Today, Tony operates two Blue River Terps cannabis retail stores in Massachusetts and runs a team of highly skilled indivudals who oversee the brands manufactured products. Blue River Terps focus is delivering the highest grade live rosin extracts, vape, and edibles on the East Coast.	1716670800	1716634800	Somerville, MA	https://www.eventbrite.com/e/niche-marketing-of-cannabis-products-the-blueprint-part-three-tickets-893927540337?aff=ebdssbdestsearch	Free		1714919895	1714937325	-71.10039	42.3874119
1177	Royalties & Wholesale Contracts | The Blueprint Part Two	seminars	LEARN THE BLUEPRINT ON ROYALTIES & WHOLESALE CONTRACTSFeatured Speaker: Tony Verzura, Founder of Blue River™Who is Tony: Tony Verzura is a 85x award winning cannabis innovator that evolved from the legacy marketing and into the legal market from 1996 to present day. Tony is best known for popularizing cannabis "terps" with he introduced of his cannabis dervied terpenes in Colorado in the 2010's. In 2015, Tony started implimenting "terps" into the California market in both solventless and solvent based products. Tony is a cannabis patent holder for his advacned ratio based MCT formulations widely used through out the world. Over the years Tony has continued to push the limts of this plant by developing sustainble manufacturing practice by devloping his own apperatus, methodolgies , and signature products wihtout the use of any chemicals or harmful impacts on the envirnoment. Today, Tony operates two Blue River Terps cannabis retail stores in Massachusetts and runs a team of highly skilled indivudals who oversee the brands manufactured products. Blue River Terps focus is delivering the highest grade live rosin extracts, vape, and edibles on the East Coast.	1716066000	1716030000	Somerville, MA	https://www.eventbrite.com/e/royalties-wholesale-contracts-the-blueprint-part-two-tickets-893926617577?aff=ebdssbdestsearch	Free		1714919895	1714937361	-71.10039	42.3874119
1178	Tricks of the Trade: Operating a Multi-Tier Cannabis Grow	webinar	During this presentation, Pipp Horticulture cultivation experts Michael Williamson, director of cultivation, and Anders Peterson, director of horticulture, share best practices for operating an indoor vertical cannabis farm through all stages of plant growth; tips to improve plant health and product quality; ideas to increase efficiency, streamline workflows and reduce costs, and insights into genetics, harvesting techniques, and more.	0	0	online	https://www.cannabisbusinesstimes.com/media/operating-multi-tier-cannabis-grow-webinar/	free		1715368448			
1179	Revolutionizing Cannabis Cultivation With Aloe Vera	webinar	During this presentation, Coats Agri-Aloe CEO Ross Garrity and Texas-based VJ Farms Founder Ross Martinez provide an in-depth look at Aloe Vera’s surprising role in sustainable agriculture and cannabis cultivation; an overview of the research and completed studies on agricultural Aloe Vera and its effects on plant and crop growth; how Aloe420 reduces the reliance on chemicals and has zero negative environmental impact; and how Aloe420 provides solutions to the growing veganic movement.	0	0	online	https://www.cannabisbusinesstimes.com/media/revolutionizing-cannabis-cultivation-aloe-vera-webinar/	free		1715368448			
1180	Lowtemp Industries: How to Run a High Margin Solventless Extraction Lab	webinar	During this webinar, Cliff Haney, the Director of Marketing at Denver-based Lowtemp Industries, discusses the critical components of a high-margin solventless lab in today’s market and how to get the most out of solventless extraction. With the ever increasing popularity of live rosin, rosin cartridges, and a variety of other sought-after solventless SKUs, the need to make them as profitable as possible is critical for operators.	0	0	online	https://www.cannabisbusinesstimes.com/media/how-run-solventless-extraction-lab-webinar/	free		1715368448			
1181	BIOS Lighting: Unlocking the Secrets of LED Cultivation: Grower-to-Grower	webinar	During this webinar, the BIOS Lighting team engages in an insightful, grower-to-grower conversation about LEDs that goes deep into new and actionable strategies. Learn from real on-the-ground experiences of cultivators who've been there, done that, and thrived.	0	0	online	https://www.cannabisbusinesstimes.com/media/bios-lighting-unlocking-the-secrets-of-led-cultivation-webinar/	free		1715368448			
1182	AirGreen: Comparative Energy Analysis of Desiccant Technologies in Indoor Cannabis Cultivation, and How to Create a Durable, Competitive Cost Advantage	webinar	During this Webinar, the AirGreen team reviews the technologies and resultant energy analysis of a variety of dehumidification and climate control solutions installed at a cannabis cultivation facility, provide resultant energy analyses of each with operating cost estimates, and discuss advantages of investing in energy efficiency!	0	0	online	https://www.cannabisbusinesstimes.com/media/airgreen-desiccant-technologies-energy-analysis-webinar/	free		1715368448			
1183	Why Current THC Labeling Is Holding the Cannabis Industry Back  And What We Can Do About It	webinar	Flower is sold as weight percentage THC. Vape cartridges are labeled as THC/total weight of oil. But edibles manufacturers report their THC in milligrams per unit. Who can keep up with all this?	0	0	online	https://www.cannabisbusinesstimes.com/media/why-thc-labeling-holding-industry-back/	free		1715368448			
1184	Pipp Horticulture: Multi-Tier Grow Room Design: Measure Twice, Build Once	webinar	During this webinar, the Pipp team shares helpful insights and best practices on how to design a successful multi-tier indoor cannabis grow room. With topics ranging from pre-design considerations, to specifics on each growing system, all the way to starting up your room for the first time, you will walk away with the confidence grow vertically!	0	0	online	https://www.cannabisbusinesstimes.com/media/pipp-horticulture-multi-tier-room-design-webinar/	free		1715368448			
1185	Cannabis Genetics and the Supply Chain	webinar	In this panel discussion, breeders and growers discuss the disconnect between the retail segment and points further upstream.	0	0	online	https://www.cannabisbusinesstimes.com/media/genetics-supply-chain-webinar/	free		1715368448			
1186	California Lightworks: Converting a Traditional Greenhouse to a State-of-the-Art Cannabis Facility	webinar	Converting a traditional greenhouse to cannabis requires extensive transformation to be successful. California Lightworks' experienced panel of experts looks at all aspects of this process and the potential costs and pitfalls.	0	0	online	https://www.cannabisbusinesstimes.com/media/california-lightworks-converting-traditional-greenhouse-to-cannabis/	free		1715368448			
1187	Cannabis Seeds Are Federally Legal: What Now?	webinar	Following the January 2022 DEA acknowledgement that cannabis seeds are federally "legal" under the 2018 Farm Bill, we attempt to clarify precisely what that means in this webinar.	0	0	online	https://www.cannabisbusinesstimes.com/media/cannabis-dea-seeds-federally-legal-webinar/	free		1715368448			
1188	Vitalis: Why Outdated Perceptions Are Holding You Back: The Evolution and Applications of Ethanol, CO2, CXE, and Multi-Solvent Extraction	webinar	Discover how using solvents like ethanol and CO2 together can give you dramatically better results in your extraction operations. Learn why a novel application of this old idea is the key to unlocking new product innovations, simplifying your processes, and maybe even saving your business.	0	0	online	https://www.cannabisbusinesstimes.com/media/vitalis-webinar-cosolvent-extraction-co2/	free		1715368448			
1189	Argus: Optimizing Your Cannabis Grow by Understanding Your Data	webinar	Learn how tracking data can help you improve your grow.	0	0	online	https://www.cannabisbusinesstimes.com/media/optimizing-your-cannabis-grow-understanding-data-argus/	free		1715368448			
1190	Rescheduling or Descheduling: How Future Federal Decisions May Impact the Industry	webinar	In this webinar, a panel of expert industry stakeholders will discuss the practical consequences of this federal crossroads—and how licensed businesses can prepare for the future.	0	0	online	https://www.cannabisbusinesstimes.com/media/rescheduling-descheduling-future-impact-industry/	free		1715368448			
1191	Current: Current Breakthroughs in LED Cannabis Research	webinar	This webinar features two new research trials on lighting and cannabis rooting.	0	0	online	https://www.cannabisbusinesstimes.com/media/current-led-research-webinar/	free		1715368448			
1192	Agrify: From Flower to Diamonds  How to Use Technology as Your Competitive Edge in Producing More and Higher Quality Cannabis SKUs Pt. II	webinar	This webinar provides answers to questions raised by the audience from Agrify's earlier webinar.	0	0	online	https://www.cannabisbusinesstimes.com/media/agrify-flower-diamonds-webinar-sequel/	free		1715368448			
1193	Grower Spotlight: Rair Cannabis Co.	webinar	In this interview, Ashley Hubbard shares insights into aeroponic production at Rair's Michigan facility.	0	0	online	https://www.cannabisbusinesstimes.com/media/grower-spotlight-ashley-hubbard-rair/	free		1715368448			
1194	Agrify: From Flower to Diamonds  How to Use Technology as Your Competitive Edge in Producing More and Higher Quality Cannabis SKUs	webinar	This webinar dives into the technology that is required to maintain high-quality products from cultivation through extraction and post-processing.	0	0	online	https://www.cannabisbusinesstimes.com/media/agrify-from-flower-to-diamonds-use-technology-competitive-edge/	free		1715368448			
1195	HUB International: Making the Connection Between Risk Management and Profitability: A Guide for Cannabis Operators	webinar	Knowing how to put in place essential risk management and insurance programs will keep you compliant and protected as you grow.	0	0	online	https://www.cannabisbusinesstimes.com/media/making-the-connection-between-risk-management-profitability-hub-international-webinar/	free		1715368448			
1196	Navigating California: Tips From Seasoned Operators and Experts	webinar	In this special 90-minute presentation, Angela Pih (StateHouse Holdings), Jocelyn Sheltraw (Headset), Claudio Miranda (Guild Extracts) and Swami Chaitanya and Nikki Lastreto (Swami Select) share tips for California plant-touching cannabis operators in today's market as it relates to price compression, retail scarcity/imbalance, resource-intensive sales and marketing support, and much more.	0	0	online	https://www.cannabisbusinesstimes.com/media/navigating-california-tips-seasoned-operators/	free		1715368448			
1197	The Original Resinator: Profiting from Live Dried: The Next Wave of Craft Cannabis	webinar	Cannabis plants dried and cured in under 24 hours? The Original Resinator team explains how.	0	0	online	https://www.cannabisbusinesstimes.com/media/original-resinator-live-freeze-dried-cannabis/	free		1715368448			
1198	MyAdvice: 4 Ways Digital Marketing Can Help You Grow Your Cannabis Business	webinar	In this webinar, Michael Antosy and Connor Morris from MyAdvice provide you with the tools and guidance you need to gain market share, retain more clients and be successful in your digital marketing efforts.	0	0	online	https://www.cannabisbusinesstimes.com/media/my-advice-digital-marketing-webinar-grow-cannabis-business/	free		1715368448			
1199	Seasoned California Operators to Provide Tips for Navigating State's Troubled Market in Free Webinar	webinar	The live webinar, hosted by Cannabis Business Times and Cannabis Conference, will take place July 26 at 10 a.m. PT.	0	0	online	https://www.cannabisbusinesstimes.com/news/seasoned-california-operators-to-provide-tips-for-navigating-states-troubled-market-in-free-webinar/	free		1715368448			
1200	FOHSE: 7 Misconceptions About LED Grow Lights	webinar	Because the technology is relatively new, rumors and hearsay surround LED grow lights wherever they are implemented. In this webinar, FOHSE sheds light on some common misconceptions concerning LED grow lighting.	0	0	online	https://www.cannabisbusinesstimes.com/media/fohse-webinar-7-misconceptions-led-grow-lights/	free		1715368448			
1201	PurePressure: SKU Selections: Hydrocarbon, Distillate, and Solventless	webinar	This presentation explores the variety of end products (SKUs) that are made using distillation, hydrocarbon, or solventless extraction.	0	0	online	https://www.cannabisbusinesstimes.com/media/purepressure-sku-selections-hydrocarbon-distillate-solventless-cannabis-webinar/	free		1715368448			
1202	IRS Audits: Mistakes to Avoid	webinar	In this webinar, Nick Richards, Partner & Chair of the Cannabis Law Group at Greenspoon Marder, a former IRS Attorney, will share actionable tips that will equip your business in the event of a federal audit.	0	0	online	https://www.cannabisbusinesstimes.com/media/irs-audits-mistakes-to-avoid/	free		1715368448			
1203	Upwise Capital: Cannabis Business Financing on the Front Lines: Unsecured and Secured Debt Lending Options	webinar	In this webinar, you will get answers to your questions about financing in the cannabis industry, no matter your experience level.	0	0	online	https://www.cannabisbusinesstimes.com/media/upwise-capital-secured-unsecured-debt-financing-cannabis-webinar/	free		1715368448			
1204	Emerald Harvest: Heavy Metals: The Good, The Bad and the Ugly	webinar	Heavy metals are everywhere even in fertilizers. But which ones are toxic, which ones are safe, and which ones are considered safe “within tolerable limits”?	0	0	online	https://www.cannabisbusinesstimes.com/media/emerald-harvest-heavy-metals-webinar/	free		1715368448			
1205	How to Launch a Social Consumption Lounge	webinar	Are you interested in launching a cannabis and/or hemp social consumption lounge—but don’t know where to start? Lounge operators from coast to coast including Sara Stewart of Green Thumb Industries, Mason Walker of The Hemp Bar and Kyle Moon of The Summit Private Lounge share their insights.	0	0	online	https://www.cannabisbusinesstimes.com/media/how-to-launch-a-social-consumption-lounge/	free		1715368448			
1206	Agrify: Extraction & Consumer Product Creation: Choosing the Right Supplier	webinar	From extraction equipment & technologies through post processing, distillation, and product creation it is extremely important that businesses choose the right supplier & partner to their business to ensure success and state-of-the-art operations.	0	0	online	https://www.cannabisbusinesstimes.com/media/agrify-extraction-division-choosing-right-supplier-webinar/	free		1715368448			
1207	Grower Spotlight: Green Bodhi	webinar	In this interview, Green Bodhi owner John Bayes explains the philosophical underpinnings of his cultivation strategy. Sponsored by Fohse.	0	0	online	https://www.cannabisbusinesstimes.com/media/grower-spotlight-green-bodhi/	free		1715368448			
1208	Supply Chain Challenges and Cannabis: A Global Outlook for 2022	webinar	Amid equipment shortages and shipping delays, how should cannabis businesses strategically pivot?	0	0	online	https://www.cannabisbusinesstimes.com/media/supply-chain-webinar-cannabis/	free		1715368448			
1209	BSI: The Benefits of GMP for the Cannabis Industry	webinar	In this presentation, the BSI crew walks us through the rationale and practical action items involved with GMP certification in cannabis.	0	0	online	https://www.cannabisbusinesstimes.com/media/bsi-gmp-benefits-cannabis-industry-webinar/	free		1715368448			
1210	Emerald Harvest:  Plants Can't Tell the Difference: Understanding the Pros and Cons of Organic and Mineral Fertilizers	webinar	In this presentation, Emerald Dan provides an in-depth understanding of different types of fertilizer sources.	0	0	online	https://www.cannabisbusinesstimes.com/media/emerald-harvest-webinar-organic-inorganic-fertilizer/	free		1715368448			
1211	AGronomic IQ: Maximizing Your Investment with Smart HVAC Decisions	webinar	Geoff Brown, VP of Product & Business Development at AGronomic IQ, discusses how to make informed decisions when investing in a commercial grow HVAC system.	0	0	online	https://www.cannabisbusinesstimes.com/media/agronomic-iq-maximize-hvac-investment-webinar/	free		1715368448			
1212	Grower Spotlight: A Vant Garden	webinar	CBT Conference Programming Director Cassie Tomaselli interviews A Vant Garden Co-Owner and Operations Manager Ryan Johnson about his entrepreneurial background.	0	0	online	https://www.cannabisbusinesstimes.com/media/grower-spotlight-a-vant-garden/	free		1715368448			
1213	Argus Controls: Precision in Your Growing Environment Is Key to a Profitable Operation	webinar	Striving for precision in your growing environment will translate into gaining total control of the process and having the ability to dial in the most specific details of your operation.	0	0	online	https://www.cannabisbusinesstimes.com/media/argus-controls-webinar-precision-growing-environment/	free		1715368448			
1214	LED, HPS and Hybrid Lighting Systems: Calculating the True ROI	webinar	This presentation covers key strategies and pointers on how to build a true and complete ROI when considering LED, HPS and hybrid lighting technologies	0	0	online	https://www.cannabisbusinesstimes.com/media/led-hps-hybrid-lighting-pl-light-systems-webinar/	free		1715368448			
1215	Rad Source Technologies: Remediation Technology Matters	webinar	This webinar provided information about Rad Source’s Cannabis Decontamination Technology (420 series).	0	0	online	https://www.cannabisbusinesstimes.com/media/rad-source-technology-remediation-cannabis-webinar/	free		1715368448			
1216	Quest: How to Make Your Grow Room HVAC Work for You	webinar	This webinar focuses on dehumidification and how to properly size, specify and install your solution, as well as new tools and resources available to growers.	0	0	online	https://www.cannabisbusinesstimes.com/media/quest-webinar-make-your-grow-room-hvac-work/	free		1715368448			
1217	PurePressure: How To: Designing a Solventless Processing Lab	webinar	If you're planning to open a processing or extraction lab in the cannabis space and want to profit from top shelf solventless products, this webinar is for you.	0	0	online	https://www.cannabisbusinesstimes.com/media/purepressure-designing-solventless-processing-lab-webinar/	free		1715368448			
1218	BSI: GMP for Cannabis: Understanding Regulatory Requirements	webinar	Join our BSI cannabis experts to learn more about GMP and how to get started towards existing and future compliance requirements.	0	0	online	https://www.cannabisbusinesstimes.com/media/bsi-webinar-gmp-regulatory-requirements/	free		1715368448			
1219	How to Market Your Cannabis Products for Mood, Effect and Dosage	webinar	"Indica" and "sativa" just don't cut it anymore. Here's how brands are describing their products to consumers.	0	0	online	https://www.cannabisbusinesstimes.com/media/mood-marketing-webinar-cannabis-effect-dosage/	free		1715368448			
1220	Premier Tech: Mycorrhizae: Bringing Value to Your Cannabis Plants	webinar	this webinar will help you understand how a good mycorrhizae product can enhance the value of your plants' roots, translating into increased yields and shorter vegetative time.	0	0	online	https://www.cannabisbusinesstimes.com/media/premier-tech-webinar-mycorrhizae/	free		1715368448			
1221	Delta-8 THC: The Latest Research, Policy and Opportunities	webinar	What do you need to know about delta-8 THC right now? Find out!	0	0	online	https://www.cannabisbusinesstimes.com/media/delta-8-webinar-greg-gerdeman-justin-walsh/	free		1715368448			
1222	Grower Spotlight: Aeriz	webinar	CBT Editorial Director Noelle Skodzinski talks with Steve Bundy, general manager for Aeriz. Sponsored by Surna.	0	0	online	https://www.cannabisbusinesstimes.com/media/grower-spotlight-steve-bundy-aeriz-surna/	free		1715368448			
1223	HUB International: Cannabis Risk Management Essentials: What You Need to Know to Improve Your Bottom Line	webinar	In this webinar, the team at HUB International discusses the many risks that a cannabis business may face—and how to navigate them.	0	0	online	https://www.cannabisbusinesstimes.com/media/hub-international-cannabis-risk-management-essentials/	free		1715368448			
1224	Kason: Advances in Drying - Cannabis Processing Meets Tomorrow's Tech	webinar	This webinar covers technological advances that increase throughput and quality, while reducing burn, lost byproducts and energy costs.	0	0	online	https://www.cannabisbusinesstimes.com/media/kason-drying-cannabis-webinar-technology-advances/	free		1715368448			
1225	Applied DNA Sciences: How to Remove Uncertainty from Cannabis Traceability and Transparency	webinar	This webinar explores innovative technology solutions to ensure your raw materials and finished products can be tracked throughout your supply chain.	0	0	online	https://www.cannabisbusinesstimes.com/media/applied-dna-sciences-tracking-tracing-transparency-webinar/	free		1715368448			
1226	Arborjet: Improve Your Profit Margin: Performance-Driven Pest Management Solutions That Pay for Themselves	webinar	In this webinar, the urban-gro team discusses pest management solutions that improve your profit margin.	0	0	online	https://www.cannabisbusinesstimes.com/media/arborjet-integrated-pest-management-webinar-urban-gro/	free		1715368448			
1227	Grower Spotlight: Lume Cannabis Co.	webinar	A conversation exploring Lume Cannabis’ state-of-the-art cultivation operations and methods, and its science-based and data-driven decision-making model. Sponsored by Fohse.	0	0	online	https://www.cannabisbusinesstimes.com/media/grower-spotlight-lume/	free		1715368448			
1228	Fohse: 7.19 lbs/light, 108g/sf: How The Grove Attained the Unbelievable	webinar	Mike Howard, former director of cultivation at The Grove in Nevada, shares the decisions and methods that enabled his team to achieve unbelievable results.	0	0	online	https://www.cannabisbusinesstimes.com/media/fohse-webinar-yield-lighting-lbs-grams-the-grove-nevada/	free		1715368448			
